model,model_display,timing_mode,system,temperature_K,n_steps,elapsed_seconds,seconds_per_step,milliseconds_per_step,engine,source_file
orb-v3-force-only,ORB-v3 conservative,Accelerated,bulkCu_1000K_Kapil,1000.0,36007,1475.98,0.040991,40.991,torch-sim-0.6.1+compile+force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkCu_1000K_Kapil/md_timing_orb-v3-force-only.csv
orb-v3-force-only,ORB-v3 conservative,Accelerated,bulkLiMgAlZnSn_600K_J_Schmidt_VASP,600.0,3015,265.65,0.088109,88.10900000000001,torch-sim-0.6.1+compile+force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkLiMgAlZnSn_600K_J_Schmidt_VASP/md_timing_orb-v3-force-only.csv
orb-v3-force-only,ORB-v3 conservative,Accelerated,bulkLiMgAlZnSn_900K_J_Schmidt_VASP,900.0,2181,191.97,0.088019,88.019,torch-sim-0.6.1+compile+force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkLiMgAlZnSn_900K_J_Schmidt_VASP/md_timing_orb-v3-force-only.csv
orb-v3-force-only,ORB-v3 conservative,Accelerated,bulkMoS2_300K_NO-VdW_J.Kioseoglou_VASP,300.0,20000,617.17,0.030859,30.859,torch-sim-0.6.1+compile+force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkMoS2_300K_NO-VdW_J.Kioseoglou_VASP/md_timing_orb-v3-force-only.csv
orb-v3-force-only,ORB-v3 conservative,Accelerated,bulkPt3Co_300K_J.Kioseoglou_VASP,300.0,20927,764.85,0.036549,36.549,torch-sim-0.6.1+compile+force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkPt3Co_300K_J.Kioseoglou_VASP/md_timing_orb-v3-force-only.csv
orb-v3-force-only,ORB-v3 conservative,Accelerated,naphthalene_295K_Sharma_S,295.0,7557,427.37,0.056552,56.552,torch-sim-0.6.1+compile+force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/naphthalene_295K_Sharma_S/md_timing_orb-v3-force-only.csv
orb-v3-force-only,ORB-v3 conservative,Accelerated,pentacene_295K_Sharma_S,295.0,15579,579.46,0.037195,37.195,torch-sim-0.6.1+compile+force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/pentacene_295K_Sharma_S/md_timing_orb-v3-force-only.csv
orb-v3-force-only,ORB-v3 conservative,Accelerated,picene_295K_Sharma_S,295.0,14151,519.58,0.036717,36.717,torch-sim-0.6.1+compile+force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/picene_295K_Sharma_S/md_timing_orb-v3-force-only.csv
orb-v3-force-only,ORB-v3 conservative,Accelerated,tetracene_295K_Sharma_S,295.0,16000,566.96,0.035435,35.435,torch-sim-0.6.1+compile+force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/tetracene_295K_Sharma_S/md_timing_orb-v3-force-only.csv
orb-v3-force-only-eager,ORB-v3 conservative,Standard,CsSnI3_500K_Ivor_VASP,500.0,14758,382.86,0.025942,25.942,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/CsSnI3_500K_Ivor_VASP/md_timing_orb-v3-force-only-eager.csv
orb-v3-force-only-eager,ORB-v3 conservative,Standard,H_1050K_Rupp_QE,1050.0,1784,405.15,0.227102,227.102,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/H_1050K_Rupp_QE/md_timing_orb-v3-force-only-eager.csv
orb-v3-force-only-eager,ORB-v3 conservative,Standard,MAPbBr3_300K_Ivor_VASP,300.0,60000,1995.26,0.033254,33.254,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/MAPbBr3_300K_Ivor_VASP/md_timing_orb-v3-force-only-eager.csv
orb-v3-force-only-eager,ORB-v3 conservative,Standard,Pt111w24H2O_380K_Heenen_VASP,380.0,3843,153.53,0.039949,39.949,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/Pt111w24H2O_380K_Heenen_VASP/md_timing_orb-v3-force-only-eager.csv
orb-v3-force-only-eager,ORB-v3 conservative,Standard,TiSe2_400K_Ivor_VASP,400.0,14716,419.01,0.028473,28.473,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/TiSe2_400K_Ivor_VASP/md_timing_orb-v3-force-only-eager.csv
orb-v3-force-only-eager,ORB-v3 conservative,Standard,anthracene_293K_Sharma_S,293.0,16000,520.6,0.032537,32.537000000000006,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/anthracene_293K_Sharma_S/md_timing_orb-v3-force-only-eager.csv
orb-v3-force-only-eager,ORB-v3 conservative,Standard,bulkAg_600K_Kapil,600.0,24881,947.57,0.038084,38.084,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/bulkAg_600K_Kapil/md_timing_orb-v3-force-only-eager.csv
orb-v3-force-only-eager,ORB-v3 conservative,Standard,bulkAu_1500K_Kapil,1500.0,20162,1029.62,0.051067,51.067,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/bulkAu_1500K_Kapil/md_timing_orb-v3-force-only-eager.csv
orb-v3-force-only-eager,ORB-v3 conservative,Standard,bulkCuAu_500K-Artrith_VASP,500.0,1105,48.2,0.043617,43.617000000000004,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/bulkCuAu_500K-Artrith_VASP/md_timing_orb-v3-force-only-eager.csv
orb-v3-force-only-eager,ORB-v3 conservative,Standard,bulkCuZrAl_1500K_A.Wadowski-J.Schmidt_VASP,1500.0,2718,131.12,0.048242,48.242,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/bulkCuZrAl_1500K_A.Wadowski-J.Schmidt_VASP/md_timing_orb-v3-force-only-eager.csv
orb-v3-force-only-eager,ORB-v3 conservative,Standard,bulkCu_1000K_Kapil,1000.0,36007,1611.13,0.044745,44.745,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/bulkCu_1000K_Kapil/md_timing_orb-v3-force-only-eager.csv
orb-v3-force-only-eager,ORB-v3 conservative,Standard,bulkLiMgAlZnSn_600K_J_Schmidt_VASP,600.0,3015,288.38,0.095648,95.648,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/bulkLiMgAlZnSn_600K_J_Schmidt_VASP/md_timing_orb-v3-force-only-eager.csv
orb-v3-force-only-eager,ORB-v3 conservative,Standard,bulkLiMgAlZnSn_900K_J_Schmidt_VASP,900.0,2181,207.76,0.095257,95.25699999999999,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/bulkLiMgAlZnSn_900K_J_Schmidt_VASP/md_timing_orb-v3-force-only-eager.csv
orb-v3-force-only-eager,ORB-v3 conservative,Standard,bulkMoS2_300K_NO-VdW_J.Kioseoglou_VASP,300.0,20000,663.85,0.033193,33.193,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/bulkMoS2_300K_NO-VdW_J.Kioseoglou_VASP/md_timing_orb-v3-force-only-eager.csv
orb-v3-force-only-eager,ORB-v3 conservative,Standard,bulkPt3Co_300K_J.Kioseoglou_VASP,300.0,20927,829.59,0.039642,39.641999999999996,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/bulkPt3Co_300K_J.Kioseoglou_VASP/md_timing_orb-v3-force-only-eager.csv
orb-v3-force-only-eager,ORB-v3 conservative,Standard,naphthalene_295K_Sharma_S,295.0,7557,469.66,0.062149,62.149,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/naphthalene_295K_Sharma_S/md_timing_orb-v3-force-only-eager.csv
orb-v3-force-only-eager,ORB-v3 conservative,Standard,pentacene_295K_Sharma_S,295.0,15579,635.49,0.040792,40.792,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/pentacene_295K_Sharma_S/md_timing_orb-v3-force-only-eager.csv
orb-v3-force-only-eager,ORB-v3 conservative,Standard,picene_295K_Sharma_S,295.0,14151,574.3,0.040584,40.584,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/picene_295K_Sharma_S/md_timing_orb-v3-force-only-eager.csv
orb-v3-force-only-eager,ORB-v3 conservative,Standard,tetracene_295K_Sharma_S,295.0,16000,609.0,0.038062,38.062,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/tetracene_295K_Sharma_S/md_timing_orb-v3-force-only-eager.csv
pet-oam-xl-force-only-eager,PET-OAM-XL,Standard,CsSnI3_500K_Ivor_VASP,500.0,14758,3062.15,0.207491,207.491,torch-sim-0.6.1+pet-eager-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/CsSnI3_500K_Ivor_VASP/md_timing_pet-oam-xl-force-only-eager.csv
pet-oam-xl-force-only-eager,PET-OAM-XL,Standard,H_1050K_Rupp_QE,1050.0,1784,1819.38,1.019829,1019.8290000000001,torch-sim-0.6.1+pet-eager-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/H_1050K_Rupp_QE/md_timing_pet-oam-xl-force-only-eager.csv
pet-oam-xl-force-only-eager,PET-OAM-XL,Standard,anthracene_293K_Sharma_S,293.0,16000,1695.97,0.105998,105.99799999999999,torch-sim-0.6.1+pet-eager-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/anthracene_293K_Sharma_S/md_timing_pet-oam-xl-force-only-eager.csv
pet-oam-xl-force-only-eager,PET-OAM-XL,Standard,bulkAg_600K_Kapil,600.0,24881,4531.39,0.182122,182.122,torch-sim-0.6.1+pet-eager-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/bulkAg_600K_Kapil/md_timing_pet-oam-xl-force-only-eager.csv
pet-oam-xl-force-only-eager,PET-OAM-XL,Standard,bulkAu_1500K_Kapil,1500.0,20162,6118.71,0.303477,303.477,torch-sim-0.6.1+pet-eager-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/bulkAu_1500K_Kapil/md_timing_pet-oam-xl-force-only-eager.csv
pet-oam-xl-force-only-eager,PET-OAM-XL,Standard,bulkCuAu_500K-Artrith_VASP,500.0,1105,234.57,0.212279,212.279,torch-sim-0.6.1+pet-eager-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/bulkCuAu_500K-Artrith_VASP/md_timing_pet-oam-xl-force-only-eager.csv
pet-oam-xl-force-only-eager,PET-OAM-XL,Standard,bulkCuZrAl_1500K_A.Wadowski-J.Schmidt_VASP,1500.0,2718,694.43,0.255493,255.49300000000002,torch-sim-0.6.1+pet-eager-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/bulkCuZrAl_1500K_A.Wadowski-J.Schmidt_VASP/md_timing_pet-oam-xl-force-only-eager.csv
pet-oam-xl-force-only-eager,PET-OAM-XL,Standard,bulkCu_1000K_Kapil,1000.0,36007,6834.33,0.189806,189.806,torch-sim-0.6.1+pet-eager-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/bulkCu_1000K_Kapil/md_timing_pet-oam-xl-force-only-eager.csv
pet-oam-xl-force-only-eager,PET-OAM-XL,Standard,bulkLiMgAlZnSn_600K_J_Schmidt_VASP,600.0,3015,2251.57,0.74679,746.79,torch-sim-0.6.1+pet-eager-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/bulkLiMgAlZnSn_600K_J_Schmidt_VASP/md_timing_pet-oam-xl-force-only-eager.csv
pet-oam-xl-force-only-eager,PET-OAM-XL,Standard,bulkLiMgAlZnSn_900K_J_Schmidt_VASP,900.0,2181,1625.8,0.745438,745.4380000000001,torch-sim-0.6.1+pet-eager-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/bulkLiMgAlZnSn_900K_J_Schmidt_VASP/md_timing_pet-oam-xl-force-only-eager.csv
pet-oam-xl-force-only-eager,PET-OAM-XL,Standard,bulkMoS2_300K_NO-VdW_J.Kioseoglou_VASP,300.0,20000,3606.68,0.180334,180.334,torch-sim-0.6.1+pet-eager-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/bulkMoS2_300K_NO-VdW_J.Kioseoglou_VASP/md_timing_pet-oam-xl-force-only-eager.csv
pet-oam-xl-force-only-eager,PET-OAM-XL,Standard,bulkPt3Co_300K_J.Kioseoglou_VASP,300.0,20927,3789.93,0.181102,181.102,torch-sim-0.6.1+pet-eager-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/bulkPt3Co_300K_J.Kioseoglou_VASP/md_timing_pet-oam-xl-force-only-eager.csv
pet-oam-xl-force-only-torchscript,PET-OAM-XL,Accelerated,CsSnI3_500K_Ivor_VASP,500.0,14758,2935.34,0.198898,198.898,torch-sim-0.6.1+pet-torchscript-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/CsSnI3_500K_Ivor_VASP/md_timing_pet-oam-xl-force-only-torchscript.csv
pet-oam-xl-force-only-torchscript,PET-OAM-XL,Accelerated,H_1050K_Rupp_QE,1050.0,1784,1724.23,0.966496,966.496,torch-sim-0.6.1+pet-torchscript-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/H_1050K_Rupp_QE/md_timing_pet-oam-xl-force-only-torchscript.csv
pet-oam-xl-force-only-torchscript,PET-OAM-XL,Accelerated,MAPbBr3_300K_Ivor_VASP,300.0,60000,10156.96,0.169283,169.283,torch-sim-0.6.1+pet-torchscript-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/MAPbBr3_300K_Ivor_VASP/md_timing_pet-oam-xl-force-only-torchscript.csv
pet-oam-xl-force-only-torchscript,PET-OAM-XL,Accelerated,Pt111w24H2O_380K_Heenen_VASP,380.0,3843,762.32,0.198366,198.36599999999999,torch-sim-0.6.1+pet-torchscript-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/Pt111w24H2O_380K_Heenen_VASP/md_timing_pet-oam-xl-force-only-torchscript.csv
pet-oam-xl-force-only-torchscript,PET-OAM-XL,Accelerated,TiSe2_400K_Ivor_VASP,400.0,14716,2298.25,0.156174,156.174,torch-sim-0.6.1+pet-torchscript-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/TiSe2_400K_Ivor_VASP/md_timing_pet-oam-xl-force-only-torchscript.csv
pet-oam-xl-force-only-torchscript,PET-OAM-XL,Accelerated,anthracene_293K_Sharma_S,293.0,16000,1644.34,0.102771,102.771,torch-sim-0.6.1+pet-torchscript-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/anthracene_293K_Sharma_S/md_timing_pet-oam-xl-force-only-torchscript.csv
pet-oam-xl-force-only-torchscript,PET-OAM-XL,Accelerated,bulkAg_600K_Kapil,600.0,24881,4370.81,0.175668,175.66799999999998,torch-sim-0.6.1+pet-torchscript-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkAg_600K_Kapil/md_timing_pet-oam-xl-force-only-torchscript.csv
pet-oam-xl-force-only-torchscript,PET-OAM-XL,Accelerated,bulkAu_1500K_Kapil,1500.0,20162,5889.54,0.292111,292.111,torch-sim-0.6.1+pet-torchscript-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkAu_1500K_Kapil/md_timing_pet-oam-xl-force-only-torchscript.csv
pet-oam-xl-force-only-torchscript,PET-OAM-XL,Accelerated,bulkCuAu_500K-Artrith_VASP,500.0,1105,224.74,0.203382,203.382,torch-sim-0.6.1+pet-torchscript-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkCuAu_500K-Artrith_VASP/md_timing_pet-oam-xl-force-only-torchscript.csv
pet-oam-xl-force-only-torchscript,PET-OAM-XL,Accelerated,bulkCuZrAl_1500K_A.Wadowski-J.Schmidt_VASP,1500.0,2718,666.44,0.245197,245.197,torch-sim-0.6.1+pet-torchscript-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkCuZrAl_1500K_A.Wadowski-J.Schmidt_VASP/md_timing_pet-oam-xl-force-only-torchscript.csv
pet-oam-xl-force-only-torchscript,PET-OAM-XL,Accelerated,bulkCu_1000K_Kapil,1000.0,36007,6561.26,0.182222,182.222,torch-sim-0.6.1+pet-torchscript-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkCu_1000K_Kapil/md_timing_pet-oam-xl-force-only-torchscript.csv
pet-oam-xl-force-only-torchscript,PET-OAM-XL,Accelerated,bulkLiMgAlZnSn_600K_J_Schmidt_VASP,600.0,3015,2151.17,0.713489,713.489,torch-sim-0.6.1+pet-torchscript-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkLiMgAlZnSn_600K_J_Schmidt_VASP/md_timing_pet-oam-xl-force-only-torchscript.csv
pet-oam-xl-force-only-torchscript,PET-OAM-XL,Accelerated,bulkLiMgAlZnSn_900K_J_Schmidt_VASP,900.0,2181,1550.46,0.710896,710.896,torch-sim-0.6.1+pet-torchscript-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkLiMgAlZnSn_900K_J_Schmidt_VASP/md_timing_pet-oam-xl-force-only-torchscript.csv
pet-oam-xl-force-only-torchscript,PET-OAM-XL,Accelerated,bulkMoS2_300K_NO-VdW_J.Kioseoglou_VASP,300.0,20000,3478.33,0.173917,173.917,torch-sim-0.6.1+pet-torchscript-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkMoS2_300K_NO-VdW_J.Kioseoglou_VASP/md_timing_pet-oam-xl-force-only-torchscript.csv
pet-oam-xl-force-only-torchscript,PET-OAM-XL,Accelerated,bulkPt3Co_300K_J.Kioseoglou_VASP,300.0,20927,3639.09,0.173894,173.894,torch-sim-0.6.1+pet-torchscript-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkPt3Co_300K_J.Kioseoglou_VASP/md_timing_pet-oam-xl-force-only-torchscript.csv
pet-oam-xl-force-only-torchscript,PET-OAM-XL,Accelerated,naphthalene_295K_Sharma_S,295.0,7557,1905.16,0.252105,252.10500000000002,torch-sim-0.6.1+pet-torchscript-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/naphthalene_295K_Sharma_S/md_timing_pet-oam-xl-force-only-torchscript.csv
pet-oam-xl-force-only-torchscript,PET-OAM-XL,Accelerated,pentacene_295K_Sharma_S,295.0,15579,2200.68,0.141259,141.259,torch-sim-0.6.1+pet-torchscript-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/pentacene_295K_Sharma_S/md_timing_pet-oam-xl-force-only-torchscript.csv
pet-oam-xl-force-only-torchscript,PET-OAM-XL,Accelerated,picene_295K_Sharma_S,295.0,14151,2010.99,0.142109,142.109,torch-sim-0.6.1+pet-torchscript-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/picene_295K_Sharma_S/md_timing_pet-oam-xl-force-only-torchscript.csv
pet-oam-xl-force-only-torchscript,PET-OAM-XL,Accelerated,tetracene_295K_Sharma_S,295.0,16000,1914.61,0.119663,119.66300000000001,torch-sim-0.6.1+pet-torchscript-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/tetracene_295K_Sharma_S/md_timing_pet-oam-xl-force-only-torchscript.csv
pet-omat-xl-force-only-torchscript,PET-OMAT-XL,Accelerated,CsSnI3_500K_Ivor_VASP,500.0,14758,2961.73,0.200686,200.686,torch-sim-0.6.1+pet-torchscript-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/CsSnI3_500K_Ivor_VASP/md_timing_pet-omat-xl-force-only-torchscript.csv
pet-omat-xl-force-only-torchscript,PET-OMAT-XL,Accelerated,H_1050K_Rupp_QE,1050.0,1784,1727.42,0.968284,968.284,torch-sim-0.6.1+pet-torchscript-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/H_1050K_Rupp_QE/md_timing_pet-omat-xl-force-only-torchscript.csv
pet-omat-xl-force-only-torchscript,PET-OMAT-XL,Accelerated,MAPbBr3_300K_Ivor_VASP,300.0,60000,10233.73,0.170562,170.56199999999998,torch-sim-0.6.1+pet-torchscript-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/MAPbBr3_300K_Ivor_VASP/md_timing_pet-omat-xl-force-only-torchscript.csv
pet-omat-xl-force-only-torchscript,PET-OMAT-XL,Accelerated,Pt111w24H2O_380K_Heenen_VASP,380.0,3843,760.97,0.198016,198.016,torch-sim-0.6.1+pet-torchscript-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/Pt111w24H2O_380K_Heenen_VASP/md_timing_pet-omat-xl-force-only-torchscript.csv
pet-omat-xl-force-only-torchscript,PET-OMAT-XL,Accelerated,TiSe2_400K_Ivor_VASP,400.0,14716,2292.52,0.155784,155.784,torch-sim-0.6.1+pet-torchscript-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/TiSe2_400K_Ivor_VASP/md_timing_pet-omat-xl-force-only-torchscript.csv
pet-omat-xl-force-only-torchscript,PET-OMAT-XL,Accelerated,anthracene_293K_Sharma_S,293.0,16000,1680.55,0.105034,105.034,torch-sim-0.6.1+pet-torchscript-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/anthracene_293K_Sharma_S/md_timing_pet-omat-xl-force-only-torchscript.csv
pet-omat-xl-force-only-torchscript,PET-OMAT-XL,Accelerated,bulkAg_600K_Kapil,600.0,24881,4403.78,0.176994,176.994,torch-sim-0.6.1+pet-torchscript-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkAg_600K_Kapil/md_timing_pet-omat-xl-force-only-torchscript.csv
pet-omat-xl-force-only-torchscript,PET-OMAT-XL,Accelerated,bulkAu_1500K_Kapil,1500.0,20162,5918.14,0.293529,293.529,torch-sim-0.6.1+pet-torchscript-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkAu_1500K_Kapil/md_timing_pet-omat-xl-force-only-torchscript.csv
pet-omat-xl-force-only-torchscript,PET-OMAT-XL,Accelerated,bulkCuAu_500K-Artrith_VASP,500.0,1105,226.45,0.204932,204.93200000000002,torch-sim-0.6.1+pet-torchscript-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkCuAu_500K-Artrith_VASP/md_timing_pet-omat-xl-force-only-torchscript.csv
pet-omat-xl-force-only-torchscript,PET-OMAT-XL,Accelerated,bulkCuZrAl_1500K_A.Wadowski-J.Schmidt_VASP,1500.0,2718,670.79,0.246794,246.794,torch-sim-0.6.1+pet-torchscript-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkCuZrAl_1500K_A.Wadowski-J.Schmidt_VASP/md_timing_pet-omat-xl-force-only-torchscript.csv
